id,APP_NAME,USER,DATE,STAR,LIKE,TITLE,COMMENT,OS
,카카오톡 KakaoTalk,브롤러 좀 주세요,2022-03-02T04:10:51-07:00,5,0,알림음,카톡!! 다 좋은데 알림음 시간도 정할수있으면 좋을것가 아요.. 잘때는 카톡 알림음 안울렸으면 좋겠지만 무음 하면 알람 소리가 안들려서 불편해요 알림음 무음으로 하면 아침에 까먹고 학교 가서 알람 소리 안들려서 못보고..알림 끄는시간 켜는 시간 만드시면 더더더좋을것같아요❤️,ios
,카카오톡 KakaoTalk,그래맥,2022-03-02T01:37:40-07:00,4,0,아이폰 12 미니 버그,챗 하려고 누르면 메시지 창이 화면 상단으로 올라가 버리네요,ios
,카카오톡 KakaoTalk,럭셔리클래스,2022-03-02T01:11:47-07:00,1,0,명의변경 서류 보넨지가 언젠데 아직도 변경안되나요,서류보넨지가 4개월은 넘은것 같습니다 대기업이라는곳에서 어떻게 고객센터 하나 없고 쳇봇하면 사람 혈압이나 오르게하고,ios
,카카오톡 KakaoTalk,칼로바이,2022-03-02T01:08:54-07:00,1,0,생일 안떠요...,생일인 친구도안뜨고 상대방에 저도안떠요ㅜ,ios
,카카오톡 KakaoTalk,서카츠,2022-03-02T00:11:46-07:00,5,0,그룹 오픈채팅 통화 기능,한국판에서도 그룹 오픈채팅 통화 가능 한건가요?? 일본친구들은 그룹 오픈채팅 통화 가능하다고 하는데 같은 버전임에도 불구 하고 그룹 오픈채팅 통화버튼은 없네요… 한국도 추가 해주세요,ios
,카카오톡 KakaoTalk,꽈형,2022-03-01T22:14:20-07:00,4,0,아이패드로 이모티콘 쓰려고 하는데 계속 튕깁니다,이상하게 계속 튕기고 있네요,ios
,카카오톡 KakaoTalk,멜라뮤트,2022-03-01T21:50:51-07:00,1,0,아이폰 먹통이예요,먹ㅌᆞ,ios
,카카오톡 KakaoTalk,카톡인증되게해줘요,2022-03-01T16:26:36-07:00,1,0,사생활 보호 기능넣어주새요,사생활 보호기능 넣어주세요 부탁드립니다,ios
,카카오톡 KakaoTalk,후룩후웃욱후욱우훅우훅,2022-03-01T16:24:53-07:00,4,0,다 좋은데,다 너무 좋은데 제가 어제 모르고 톡을 지워서 다른 계정으로 로그인을 해버렸어요ㅠㅠ 인증번호를 너무 많이 해서 그런지 24시간후에 하라는데 제가 공지를 받아야 하는 방이 있어서 지금 카톡이 로그인이 안 되어 있으면 안 되는데 어케 좀 해주세여ㅠㅠ,ios
,카카오톡 KakaoTalk,지금을살아라,2022-03-01T14:54:59-07:00,3,0,아이폰5쓰는데 최신버전으로 다운받으라고 하고 카톡 사용을 못하고 있어요,2년정도 카톡 못쓰고 있어요,ios
,카카오톡 KakaoTalk,ooask,2022-03-01T13:59:39-07:00,3,0,건의사항,톡안에서 투표를 할때 댓글 쓰면서 투표할수있게 수정  부탁드립니다,ios
,카카오톡 KakaoTalk,강동병원실습중,2022-03-01T12:08:00-07:00,5,0,카톡이모티콘,월마다 결제하는이모티콘 처럼 기존에 사서 사용중인 이모티콘도 카테고리로 사용할수있게 개선부탁드려여 여태삿던게 너무많아서 찾기쉽게 사용하고싶어요 카카오톡 항상최고에여 ❤️,ios
,카카오톡 KakaoTalk,호llll,2022-03-01T10:30:21-07:00,4,0,업데이트된 사람 뜨기 기능 없는게 좋은듯!,.::::::ㅠㅠㅠ,ios
,카카오톡 KakaoTalk,psh7796,2022-03-01T08:11:39-07:00,1,0,아니 이 쓰레기같은 어플은 친구 삭제도 안됩니까?,초창기 때부터 그랬는데 정리하고 싶어도 차단하고 다시 풀어야 삭제되는 기능에 경악했습니다. 아 대표님 이딴식으로 만드는것도 짜증나는데 정말 10년 넘도록 계속 답없이 이 기능 수정안할건가요? 아 진짜 어쩔 수 없이 쓰는데 점점 짜증나네요,ios
,카카오톡 KakaoTalk,카카오@ㅐㅁ)창려,2022-03-01T06:57:28-07:00,1,0,환불좀요,"2월26일에 이모티콘 플러스 구독했는데 결제되고나서 며칠째 되지도 않는데 씨@@@발련들아 이럴거면 왜 쳐 만든거냐 병@@신 버""러지새-기들아 ㅋㅋ",ios
,카카오톡 KakaoTalk,요듀ㅗㅇ,2022-03-01T05:23:53-07:00,1,0,진짜 왜 이래요?,1:1 에서 방 만들고나서 수정할때 닉네임 변경이 안됨요.. 미친건가.,ios
,카카오톡 KakaoTalk,쭈잉쿠,2022-03-01T04:43:30-07:00,5,0,로그아웃,로그아웃좀 추가해주세여,ios
,카카오톡 KakaoTalk,betteryearahead,2022-03-01T03:14:33-07:00,1,0,업데이트 하지마라 제발,채팅방 꾹 누르면 무슨 팝업창 뜨면서 1 사라지게 되는 기능 ㄹㅇ 무쓸모에요 불편한 채팅방 1안사라지게 아예 안읽고 나가려고 했는데 읽고 나가게 되바리니까 왜 읽씹하냐고 카톡 오네요 제발 쓸데없는 기능에 열올리지 말고 현상유지 하세요,ios
,카카오톡 KakaoTalk,한글화 부탁합니다 제발,2022-03-01T01:30:09-07:00,1,0,차단했는지 안했는지 그런거 알수있는 방법이 있었으면해요,차단했는지 안했는지 알수있는 방법도 있었으면해요 감정소모없게,ios
,카카오톡 KakaoTalk,ㅇㅅㅇㅇㅁㅇㅇㅂㅇ!,2022-03-01T00:03:06-07:00,1,0,사진 보낼 때 편집기능이 사라졌어요,아이콘 누르면 들어가지긴 하는데 편집 레이어가 안 뜨네요,ios
,카카오톡 KakaoTalk,오픈채팅 허위신고 피해자,2022-03-01T00:01:41-07:00,1,0,정지를 확인도 안하고 하나요?,벌써 이유없는 정지 두번째네요;; 문의를 해도 정확히 모르겠다 이러고 포스트에 욕설 및 불건전한 컨텐츠를 올렸다 하는데 정지풀린 후 정지사유 였던 포스트를 확인해보니 아이들 만화 짱구 올렸다고 정지를 줬네요 이번에는 정지 풀리자마자 또 누군가가 신고 했다고 확인도 안하고 그냥 정지를 주는 바람에 피해가 엄청큰데 이런건 어떻게 보상하실건지ㅋㅋㅋ? 문의도 맨날 같은 소리만 하시고 카톡이 그렇다면 그런건가요? 내 말은 아무도 안듣네요 ㅋㅋㅋ,ios
,카카오톡 KakaoTalk,배상쿰,2022-02-28T22:54:20-07:00,5,0,피드백 봐주시라고 별 다섯개드림,제가 왠만하면 이런 리뷰 진짜 안다는데 제가 직장인이다보니 중요한 알림같은거 봐야하는 톡은 무조건 상단고정을 합니다! 근데 노트북은 자유롭게 상단고정 많이 할 수 있는데 핸드폰으로는 안되는게 진짜 이해가 안가요ㅠㅠㅜ 제발 상단 고정할수있는 개수 좀 늘려주세요!ㅠㅠㅜ 부탁 드릴게요🙏🙏🙏🙏,ios
,카카오톡 KakaoTalk,한머리 두냄새,2022-02-28T21:41:21-07:00,4,0,갑자기 앱 실행이 안되요…,1분 전까지만 해도 잘 사용하고있었는데 갑자기 앱이 튕기더니 다시 실행이 안되요 폰을 껐다 다시 시작해도 실행이 안되는건 그대로고요,ios
,카카오톡 KakaoTalk,lit98,2022-02-28T19:44:45-07:00,3,0,다좋은데 갑자기 멈춰요,카카오톡을 몇년간 잘 사용하고 있는데 최근 언제부턴가 갑자기 들어가면 채팅이나 여러가지 화면이 나오기보다 노란 화면만 나오고 멈춰서 저번에 어플을 제거하고 다시 설치해서 오늘까지 사용하다가 오늘도 멈춰서 대체 어플의 문제인 지 제 핸드폰이 문제인지 파악이 안되네요,ios
,카카오톡 KakaoTalk,아주나이스ㅡㅡㅡㅡㅡㅡㅎ,2022-02-28T18:05:16-07:00,1,0,채팅 초기화오류,"남자친구랑 한 채팅이 자꾸 초기화되는데 왜이러는거죠?,,,",ios
,카카오톡 KakaoTalk,기재오저앙,2022-02-28T17:40:46-07:00,1,0,위반하지도 않았는데 정지 처맥이네 ㅂ.ㅅ,내가 그린 그림 배사로 해놨는데 이게 왜 정지냐? 일 똑바로 처안함? 하긴 뭐 눈엔 뭐만 보인다고 지 수준이 딱 그정도니까 그걸 음란물로 판단하고 정지때리지 ㅉㅉ ㅂ.ㅅ,ios
,카카오톡 KakaoTalk,개샛기,2022-02-28T10:09:05-07:00,5,0,오픈 채팅방 분리 없어졌나요ㅜㅜ,오픈 채팅방 분리하는거 없어졌나요 아이폰 11프로인데 왜 실험실 들어가도 안 보이나요??ㅠㅠ,ios
,카카오톡 KakaoTalk,웨에에에에에에에에에에에엥,2022-02-28T08:14:10-07:00,3,0,글씨체,"시화집, 파라솔 그늘 폰트가 없어졌어요 돌려내주세요  그리고 신 글꼴 좀 많이 만들어주세요",ios
,카카오톡 KakaoTalk,김뗑땡,2022-02-28T07:30:38-07:00,5,0,선물하기 결제 방법,계속해서 카카오톡 선물하기를 자주 쓰게 되는데 문화상품권으로도 결제 가능하도록 결제 방법에 컬쳐랜드도 추가해주시면 좋을 것 같아요!🥺,ios
,카카오톡 KakaoTalk,왜이러죠ㅠㅠ,2022-02-28T06:57:10-07:00,1,0,아 간만에 렉,타자 치다가 계속 렉걸려요 업뎃 괜히했어요 빨리 버그 수정해주세요ㅠㅠ,ios
,카카오톡 KakaoTalk,아이쿠 ㅠㅠㅠㅠ,2022-02-28T06:51:07-07:00,5,0,궁금한게 있어요,다 좋은데 왜 제것만 프로필 사진을 바꾸면 전에 사진이 사라지고 한장만 올라가진 상태가 될까요,ios
,카카오톡 KakaoTalk,dbndnskene,2022-02-28T06:43:32-07:00,1,0,쓰레기,쓰레기,ios
,카카오톡 KakaoTalk,과삼,2022-02-28T05:33:49-07:00,2,0,자꾸 카톡 튕김.,"오픈채팅방(오픈프로필) 친구들과 대화하는데, 연락 좀 안되는 거나 자주 안 하면 자꾸 튕김 대화방이 멈추면서",ios
,카카오톡 KakaoTalk,sihyeon10222,2022-02-28T05:17:12-07:00,5,0,진동,진동 커스텀 할 수 있게 해주세요. 지금 진동이 점 길게 울리는 것 같아 아이폰 설정에 있는 기본 진동으로 선택할 수 있는 옵션을 만들어주세요,ios
,카카오톡 KakaoTalk,090523,2022-02-28T05:10:17-07:00,5,0,내가진짜;;,별5개줘야 뜰까말까라 5개로 했는데 기능을 추가했으면 모두가 할수있게해야지 아이폰은 왜안되는건데? 멀티프로필이 왜 아이폰은 안되게하는건데?? 나원참,ios
,카카오톡 KakaoTalk,예쁜거하면좋겠슴,2022-02-28T05:02:21-07:00,3,0,내 카카오계정..,제가 아이패드를 새로 사서 계정을 만들려는데 지금 계정이 휴대폰 마저도 안들어가져요!! 살려주세요!! 제가 아이패드에 새계정을 만들려고 전화번호 작성하고 이걸 사람들과 연락이 아닌 다른 용도로 쓰려고 만드는데 지금 인증 번호를 보내려 하면 계속 인증번호를 보낼 수 없다고 해요ㅜㅜ 살려주세요!! 그리고 휴대폰마저도 계정이 나가져있고.. ㅜㅜ 어떻하죠?,ios
,카카오톡 KakaoTalk,잉강깅강앵갱,2022-02-28T03:18:04-07:00,3,0,지웠다가 깔려고 하니까 카톡이 안 깔려요ㅠ,자꾸 강제 종료당하는 버그 걸리고 들어가지지도 않아서 지웠다 깔려고 앱을 지웠는데 앱이 깔리지를 않아요ㅠ 어떻게 하면 되죠??,ios
,카카오톡 KakaoTalk,이한별최고,2022-02-28T02:07:52-07:00,5,0,채팅방 알림 뜰때,채팅방 알림 뜰때 상대방 프로필로 뜨는거 좋았는데 그거 다시 살려주세요 알림 떴을때 그룹채팅이면 그룹채팅명도 같이 뜨게 다시 해주세요.. 그룹채팅이 워낙 많아서 구분 되게 알림받을 수 있어서 좋았는데ㅜㅜ 지금 2% 부족한거 같아요..,ios
,카카오톡 KakaoTalk,🆖🆖🆖🆖,2022-02-27T23:57:46-07:00,3,0,글씨체 추가 해주세여ㅠㅠ,글씨체 추가해쥬ㅓ요ㅠㅠㅠ,ios
,카카오톡 KakaoTalk,Sayyyyyy888,2022-02-27T20:28:33-07:00,3,0,왜 갑자기 친구추천 새로고침이 느려졌나요??,원래는 바로바로 됐는데 이제 텀이 거의 두세시간 걸리네요 답답해요 예전처럼 바로 되도록 해주세요,ios
,카카오톡 KakaoTalk,카톡 자동 탈퇴당한 피해자,2022-02-27T19:58:58-07:00,2,0,내카톡,카톡이 이상해졌는데  제 아이디 비번맞게했는데 안돼서 문의해봤는데 탈퇴했다고함.... 진짜 허탈...😭,ios
,카카오톡 KakaoTalk,@₩3&!4&(&!&;ㅇㅇ,2022-02-27T15:43:00-07:00,1,0,오픈채팅,포스트에 움짤 넣을 수 있게 해주세요,ios
,카카오톡 KakaoTalk,어야ㅗ쥬잔누지,2022-02-27T10:05:35-07:00,1,0,카톡 별로다,아니전화도 안되고 이게 뭐냐고,ios
,카카오톡 KakaoTalk,어어쩔어쩔요,2022-02-27T04:08:17-07:00,5,0,이 기능 추가해도 좋을고같아요,이모티콘을 삿는데 안쓰는 이모티콘이 있을수있잖아요 삿는데 안쓰는건 돈 아까우니까 다른 이에게 선물하는거졍 물론 돈안들구요 나는 안쓰는 이모티콘을 해결하고 또 선물받은 친구는 이모티콘을 얻고! 나쁘지 않은 기능이라 생각해용..!,ios
,카카오톡 KakaoTalk,kite vvip.&,2022-02-26T08:35:57-07:00,4,0,카카오톡 오픈채팅 정지,오픈채팅 활동하다가 갑자기 정지당했는데 해결해주세요 ㅜㅜ,ios
,카카오톡 KakaoTalk,zoo노,2022-02-26T06:48:51-07:00,1,0,무슨 업뎃이,아니 무슨 오랜만에 연락하는것도 갠톡도 못하게 만들어놓으면 뭐 누구랑 어떻게 연락하라는거임,ios
,카카오톡 KakaoTalk,커카오톡 짜증나ㅏㅏ,2022-02-26T06:03:05-07:00,1,0,문의도 잘 안되고 답답합니다,카카오톡을 탈퇴도 했는데 안됩다고 합니다 그래서 문의를 하였는데 여전히 그 상태입니다 연락처도 탈퇴가 됬는데도 안되고 그리고 이메일을 다시 만들려고 하는데도 안됩니다 벌써 문의 한지 일주일이 지나가는데 계속 안되고 있어도 되는겁니까?? 진짜 친구랑 연락하는 방번이 카카오톡 밖에 없었는데 그것도 끊기고 이건 진짜 짜증납니다 제발 좀 해결을 빨리해줬으면 좋겠는데 안되고 제가 얼마나 답답했으면 이렇게 리뷰를 작성하는겁니다.,ios
,카카오톡 KakaoTalk,007고구마,2022-02-26T04:04:04-07:00,5,0,아이폰 최신 업데이트 후 오픈채팅 내보내기 해제,"분명 최신 업데이트 전까지만해도 오픈채팅이 자유로웠는데 업데이트 이루 검색 허용 버튼이 아이폰에서 사라졌고, 내보내기 해제도 사라져서 너무 불편하네요",ios
,카카오톡 KakaoTalk,카카오톡정신,2022-02-26T01:34:28-07:00,3,0,로그아웃,모바일로는 왜 로그아웃기능 없어졌나요 다시 만들어주세요 불편합니다,ios
,카카오톡 KakaoTalk,ZAZBYC,2022-02-26T01:16:01-07:00,4,0,挺不错的,就是没有朋友圈,ios
,카카오톡 KakaoTalk,WineBlack,2022-02-25T23:03:19-07:00,1,0,접종내역 요청시 먹통됨,접종내역 QR코드 인식 요청시 하얀 화면에서 표시가 되지 않음. 최시버전 업데이트를 해도 지속됨,ios
,카카오톡 KakaoTalk,🌸🦕🌺,2022-02-25T22:25:53-07:00,1,0,오류가 점점 생겨나네요ㅠ,"아이폰 xs사용중인데요 ㅠ 킬때마다 업데이트 정상적으로 실행되지 않아 종료한다, 다시 업데이트 해달란 알림이 떠요... 10번 넘게 업데이트 했아요",ios
,카카오톡 KakaoTalk,맹맹꽁꽁이이,2022-02-25T21:28:06-07:00,5,0,멀티프로필이랑 본 계정프로필을 바꿀 수 있게 해주세요 제발ㅠ,멀티프로필이랑 본 계정프로필을 바꿀 수 있게 해주세요 모르는 사람들이 저를 추가해서 프로필을 보는게 싫어서 바꾸고 싶었는데요 이제까지 5년간의 저의 역사가 사라지는 느낌이라 슬픕니다ㅠㅠ 멀티 프로필과 본계정 프로필을 자유롭게 바꿀 수 있게 해주셨으면 좋겠어요 저의 소중한 프로필을 지켜주세요ㅠㅠ,ios
,카카오톡 KakaoTalk,opalovehn,2022-02-25T18:42:47-07:00,1,0,그냥,불필요한 연결을 주도하는 어플인것 같아요  ㅜㅜ 너무 별로…..,ios
,카카오톡 KakaoTalk,스리니잉,2022-02-25T16:30:43-07:00,1,0,채팅방,카톡 채팅방 밑에 거 나가려믄데 왜 자꾸 위에거 나가져오 몇 번째야 짜증나게 하,ios
,카카오톡 KakaoTalk,_309.27,2022-02-25T06:47:53-07:00,5,0,채팅 폴더기능 만들어주세요,"업무 카톡이랑 가족, 친구 카톡 섞여서 너무너무 힘들고 조심스러워요 채팅잠금 있어도 분리 해놓으면 더 좋을 갓 같아요",ios
,카카오톡 KakaoTalk,-요루루-,2022-02-25T06:36:12-07:00,3,0,아니 진짜 너무 잘 쓰고 있는데 이건 아닌듯;;..,잘 쓰고 있어서 3점 드립니다 아니 카카오톡 스토리 개같은거 필요없다고요 대체 왜 만듬? 옛날 흑역사 다 쳐나와서 식겁합니다 그래서 지우려니 우리 카톡은 고운 추억마냥 지우기 버튼을 삭⭐️제 시켜 버리니 내 속은 터져 버리네요 그리고 이모티콘도 대충 필요한거만 집어넣고;; 대충 만든 임티 이런것들은 2000 ~ 2500 낼름가져가는거 보다 진짜 다리 잡고 회전회오리 슛할 지경입니다 그리 대충 만들거면 우리 갓난아가들도 만들어요 그리고 제일 불편한건 잘못보내서 상대방 한테도 지우는거 클릭했는데 카카오톡 앱 내에서 아예 삭제 시킨거 볼수있는 시스템도 있더라고요?? 이럴거면 삭제 왜 넣음 이걸로 저번에 잘못보낸거 친구가 존NA 놀렸습니다 진za 대망으로 대체 왜 상대방한테 지우기가 없을때가 있냐고요!!! 아아악 진짜 그거 없을때 뇌정지가 와요 이럴때마다 진짜 카카오톡 부시고싶음;;.. 제방 고치세요 😊,ios
,카카오톡 KakaoTalk,크림팁잌ㅋㅋㅎ콬,2022-02-25T04:21:31-07:00,1,0,억울해요 오픈채팅 정지,일단 저는 욕을 먹어 박제를 하였는데 어이없게도 옾정이 걸렸습니다 … 저는 피해자인데 그걸 가해자처럼 옾정이 걸려 소통도 못하게 되어 답답합니다  저는 욕 먹은게 너무 짜증나서 박제만 했을 뿐인데 옾정이 걸려 너무나도 억울하고 근심 걱정합니다 포스트에 욕은 안되지만 그래도 욕 먹은걸 올렸는데 옾정이 걸려 너무나도 슬픕니다 이 글을 보고 게시면 옾정을 풀어주시길 바랍니다 🙏🙏,ios
,카카오톡 KakaoTalk,슈크림맛김첨지,2022-02-25T02:05:14-07:00,5,0,애플워치 카카오톡 잠금설정 기능 추가해주세요,애플워치를 따로 비밀번호 입력하고 사용하기에는 번거로워서 따로 카카오톡 들어갈때 잠금설정이 있으면 정말정말 좋을것같습니다!!,ios
,카카오톡 KakaoTalk,서우웅,2022-02-25T01:52:23-07:00,1,0,대화내용 백업,렉 너무 걸려서 삭제하고 다시 로그인하는데 대화내용 다 날아간 건 뭐에요 복구 할 수 없는건가요,ios
,카카오톡 KakaoTalk,빠내나,2022-02-24T21:58:17-07:00,3,0,프로필 색,안녕하세요 잘 사용하고 있는데요 프로필 영상으로 설정하려는데 영상색하고 완전 다르게 설정되네요;; 다 하얗게 나와요  수정부탁드립니다. 참고로 핸드폰은아이폰12입니다,ios
,카카오톡 KakaoTalk,유기적연결!,2022-02-24T21:39:18-07:00,1,0,뭐만 하면 모바일에서 확인하주세요ㅋㅋㅋ,스마트폰이 없어서 아이패드로만 카카오톡을 하는데 오늘 신체검사 신청하려고 뭐 인증 쳐 하라는데 다른 건 못 해서 카카오톡으로 하려고 했는데 인증 문자 와도 모바일에서 확인해주세요만 뜨네ㅋㅋㅋㅋㅋㅋㅋㅋ 스마트폰 없는 사람은 그냥 쳐 살지 말라는건가? 아이패드 호환만 된다고 하지 말고 이런 것 좀 제발 개선해주세요 아님 모바일 전용 앱을 하나 더 만들어주시던가ㅋㅋ,ios
,카카오톡 KakaoTalk,수영아 제발,2022-02-24T21:15:19-07:00,1,0,알림,알림 줘,ios
,카카오톡 KakaoTalk,우옹웅,2022-02-24T20:05:03-07:00,5,0,상단고정 5개 제한,풀어주시면 안될까요?? 더 많이 고정하고싶은데 최대 5개라 고정이 안돼요,ios
,카카오톡 KakaoTalk,영어로 말해서 못알아먹겠,2022-02-24T18:07:35-07:00,1,0,.,어떤 애가 깊티로 해킹 했는데 지 아빠가 거기서 일한다는데 ㅋㅋㅋ 그 아빠에 딸이 남에 카톡 계정을 해킹하먄 머가됨 ;; 오늘 일곱시에 다시 돌아온다는데 비닐번호 까먹어서 찾기 해도 난 안됨 ㅋㅋㅋㅋㅋ 이거 내 계정으로 돈버는거라는데 ㅋㅋㅋㅋㅋㅋㅋ 속은 내 잘못도 있는데 그 아빠가 진짜 거기서 일하는지도 모르겟다 ㅋㅋ 나 이래서 이제 카톡 못믿겟어요 ㅋㅋ,ios
,카카오톡 KakaoTalk,미누니누츄우,2022-02-24T17:54:16-07:00,1,0,부방장,제가 부방장인데 내보내기목록이 아예 안보입니다 누르는데 안들어가지고 답답하네요,ios
,카카오톡 KakaoTalk,스키즞,2022-02-24T09:38:33-07:00,5,0,프로필 업데이트 내려주세요,다른건 다 좋은데 프로필 업뎃할때 궁금하지도 않고 별로 알리고싶지 않은데 뜨는게 싫어요 ㅈㅂㅈㅂ 수정부탁할께요,ios
,카카오톡 KakaoTalk,란루,2022-02-24T07:41:26-07:00,5,0,개발자님 읽어주세요,개발자님 안녕하세요 항상 좋은기능 업데이트 해주셔서 감사합니다. 단체톡방 보이스톡 거부기능좀 만들어주세요!! 매번 일일히 거절눌러야되서요,ios
,카카오톡 KakaoTalk,미똘이등장,2022-02-24T06:52:01-07:00,5,0,카카오톡 글씨체,글씨체 이쁜거 좀 많이 업뎃 해주세요!!!,ios
,카카오톡 KakaoTalk,냐옹~^^,2022-02-24T06:47:13-07:00,3,0,업데이트…,업데이트좀 작작좀 해요…,ios
,카카오톡 KakaoTalk,천리사,2022-02-24T04:55:24-07:00,2,0,이번 업데이트,기존 오픈채팅도 되고 나이설정 변경도 되었으면 좋겠어요 무엇보다 방을 만든후 변경이 안되니 아쉽네요,ios
,카카오톡 KakaoTalk,제티는 맛나,2022-02-24T04:26:48-07:00,5,0,이용자 보호조치,폰이랑 전화번호를 바꾸고 새로운 카톡 계정을 만들었는데 자꾸 이용자 보호조치 때문에 못 보낸다고 떠요 이용자 보호조치는 언저쯤 풀리나요,ios
,카카오톡 KakaoTalk,🌊🌊마린🌊🌊,2022-02-24T04:01:11-07:00,4,0,다 좋은데,"음.. 친구랑 자주 소통할 수 있고 오픈채팅방에서 관심분야가 같은 사람들과 잘 지낼 수 있어서 너무너무너무너무 좋은데요.. 포스트 신고하면 확인하지도 않고 바로 가려져버리는게 좀 그렇네요 ㅠ 포스트 열심히 올렸는데 어떤 미친잼민이가 신고를 막 눌러서.. 포스트가 다 가려졌어요.. 옾정도.. 전 제가 그린 그림밖에 안 올렸는데, 뭐 딱히 자극적인 그림도 아니고 욕도 안 들어있었는데 운영정책 위반이라면서 일주일동안 오픈채팅이 정지됐었어서.. 트라우마가 세게 와서 포스트를 쉬고 있습니다..ㅠㅠ 신고 들어온 걸 종지시켜버리기 전에 한번 검토해주셨으면 좋겠어요.  다 좋은데 위와 같은 이유로 별점 4점만 드립니다 ㅠ",ios
,카카오톡 KakaoTalk,)(₩&@£,2022-02-24T04:01:05-07:00,2,0,카톡 해킹 해결,카톡 해킹 당한지 벌써 2달이 넘어 가네요. 해킹 당해서 계정 복구하려고 하지만 복구도 안되고 고객센터에 연락해도 답이 없네요. 해킹을 당하면 전화번호를 바꾼다 하여도 안되던데 해결 방책은 없는건가요?,ios
,카카오톡 KakaoTalk,별이잉이잉1,2022-02-24T03:18:35-07:00,1,0,알림이 안와요,알림 다 켜놓고 했는데 상대방이 보내면 알림이 가끔 안오네요,ios
,카카오톡 KakaoTalk,-익명이-,2022-02-24T02:52:15-07:00,4,0,방탄소년단 노래 아티스트 이름 변경부탁드립니다.,방탄소년단 맴버가 솔로곡으로 부른 곡이 방탄소년단으로 올라와있습니다. 수정부탁드립니다.,ios
,카카오톡 KakaoTalk,2MB=이명박,2022-02-24T02:48:41-07:00,5,0,카카오톡,지금까지 이런앱은 없었다. 이것은 메신전가 SNS인가,ios
,카카오톡 KakaoTalk,감자감자왕감쟈,2022-02-24T02:29:16-07:00,5,0,친구추가,친구추가 목록이 안떠요  오류난거 같습니다,ios
,카카오톡 KakaoTalk,의의의읨,2022-02-23T23:21:54-07:00,1,0,알림,알림 내려서 답장할때 간헐적으로 키보드 자판 사라지는 현상 수정좀요,ios
,카카오톡 KakaoTalk,뫄봥,2022-02-23T22:03:33-07:00,4,0,기능 추가 부탁드려요ㅠ,다 좋은데 안드로이드에서처럼 공지에다가 톡방 인원 태그할 수 있으면 좋겠습니다,ios
,카카오톡 KakaoTalk,캉ㅍ너뮤ㅓㄴ,2022-02-23T20:34:37-07:00,5,0,카카오톡,카카오톡 동영상 보낼때 소리가 안나내요 ㅠㅠ 해결좀 해주세요,ios
,카카오톡 KakaoTalk,짜증난하루,2022-02-23T14:34:12-07:00,5,0,카카오톡 보내는게 안돼요,안녕하세요 저 카톡을 상대방에게 보내는데 안되거든요 어떻겠습니까 기분이 안좋고 그랬거든요 저는요 당장 상대방에게 보내게금 하세요 그리고 채팅방이 왜 5개 이예요 쫌이라도 100은 돼야죠 꼭 하세요,ios
,카카오톡 KakaoTalk,깻입,2022-02-23T11:34:59-07:00,5,0,피드백-갠톡 멘션기능 추가 여부,멘션기능이 있는것은 좋으나 오직 단톡방에서만 적용이 되서 갠톡에서도 상대방을 멘션할수 있게 하는 기능을 추가해주셨으면 합니다👍  또 카카오톡 오픈채팅 프로필 중 카카오프렌즈 프로필에 춘식이 아이콘도 추가해주셨으면 좋겠습니다☺️,ios
,카카오톡 KakaoTalk,매너정0119,2022-02-23T06:52:38-07:00,4,0,글씨체,New 글씨체는 없나요?? ㅠㅠ,ios
,카카오톡 KakaoTalk,머리속에 우동,2022-02-23T05:23:52-07:00,4,0,로그아웃좀 만들어 주세여,로그아웃좀 만들어 주세요 제방 !!,ios
,카카오톡 KakaoTalk,잉아살라마이쿰,2022-02-23T04:11:17-07:00,4,0,이것만 추가해줘요,상대방이랑 대화할때 상대방이 입력중이라는걸 알수 있음 좋겠어요 다른건 만족해요,ios
,카카오톡 KakaoTalk,나라고,2022-02-23T04:01:00-07:00,4,1,멀티프로필 관련,친구로 추가 할 사이는 아닌데 단체 채팅방을 사용해야하는 경우가 있습니다. A채팅방 안에서는 모든 대화상대에게 제 멀티 프로필이 보여지면 좋겠습니다. 이 부분이 좀 아쉽습니다. 단체든 1:1이든 채팅방 별로 설정 꼭 좀 부탁합니다.,ios
,카카오톡 KakaoTalk,무그네,2022-02-23T02:49:17-07:00,4,1,"제발 프로필 업뎃 한거 뜨는거, 뷰ㅠㅠ","아니 제 프로필 바꾼거 왜 보여줘야 하는지도 모르겠고 뷰는 또 잘 쓰지도 않는데 왜 있는지 모르겠어요 진짜 카톡 감성은 다 가고 다 똑같아지네,, 샵검색 탭좀 다시 돌려주세요 ㅠ",ios
,카카오톡 KakaoTalk,ㅛ어ㅛㅇ오ㅓㄹ오ㅓ,2022-02-23T01:53:42-07:00,5,0,프로필 업데이트👍,한씨여서 프로필 바꿀맛도 안났는데 사진 바꾸면 위로 떠서 너무 좋아요!!!ㅠㅠ 감사합니다🤍🤍,ios
,카카오톡 KakaoTalk,우주준스타,2022-02-22T22:41:58-07:00,1,0,키입력창 버그 생김,키입력창 누르면 키보드가 위로 올라와야되는데 업데이트 한 이후로 키입력창 누르면 이모티콘창이 올라옴;; 뭔 이딴 버그를 처만들고 잇냐 ㅋㅋ,ios
,카카오톡 KakaoTalk,뷁book,2022-02-22T21:51:15-07:00,4,0,글꼴추가,잘 쓰고 있는 어플이지만... 글꼴 추가는 이제 없을까요?,ios
